ID,empresa,modelo_negocio,app_movil,periodo,marca,modelo,tipo_vehiculo,segmento,transmision,combustible,puertas,uso_principal,precio_hora_ars,precio_dia_ars,km_incluidos,costo_vehiculo_usd,horas_uso_dia,usuarios_registrados,cobertura_geo,observaciones,fecha_carga,codigo_postal,telefono,email
739,Budget,alquiler_trabajo,FastGo App,2025,Fiat,Suburbban,utilitario,compacto,dsg,NAFTA,2,URBANO,,,unlimited,25000,4.0,125000,"Rosario, Argentina", ,2025-04-08,1000,+54 11 1234-5678,N/A
740,Kayak,carsharing_p2p,N/A,2025,fiat,Onix,moto,COMPACTO,mecánico,diesel,,URBANO,23317.95880224022,135679.70429148563,0,50000,10.0,"80,000",Bariloche,CERRÓ,2026-02-05 11:08:31.744231,XXXX,123,contacto@keko.com
7369,Kaayk,alquiler_trabajo,Despegar Autos,2025,Chevroet,Fox,sedan,COMPACTO,cvt,,3,personal,140870.96891850777,566990.8793994533,ILIMITADO,30000,4.0,N/D,Mar del Plata,PENDIENTE,30/11/2025,BS AS,,
742,DeRentas,agregador_tradicional,FASTGO APP,2025,nissan,Etius,sedán,grande,dsg,híbrido,,Uber,$119450,539971.94055419,ILIMITADO,50000,24.0,5000,Bariloche,,2025-02-12 11:08:31.755696,C1425,11-1234-5678,usuario@gmail.com
743,Rentcars,carsharing_flota_propia,Avis App,2024,Chevrolet,Partner,suv,grande,cvt,electric,cinco,URBANO,,,50 km,25000,4.0,,B.Aires,Expansión 2025,2025-10-20 11:08:31.738990,C1000,sin telefono,keko.com
744,Keko,carsharing_p2p,,2027,Toyota,Cronos,,,,,7,,100000,10000,,,25,,,INCONSISTENTE,,1425,0800-KEKO,keko.com
745,Invernalia,carsharing_p2p,N/A,2025,BMW,UP,pickup,compacto,automatica,n/a,6,alquilerr_tradicional,179439.39998624174,871396.1791138987,0,50000,1.0,"80,000",Mendosa,Alianza Uber,03/02/2026,C1000,+54 11 1234-5678,usuario@gmail.com
1640,Hert z,carsharing_p2p,Kayak App,2023,Hyundai,gol,grande,mediano ,auto,gas,4,alquiler_tradicional,118125.66801163816,670263.645595015,9999,50000,4.0,45mil,CABA,dato no confirmado,2025-05-14 11:08:31.743014,,sin telefono,keko.com
747,Despegar,carsharing_p2p,DeRentas Web,2024,Cheevrolet,Palio,mediano,premium,mecánico,,0,remis,"12.881,19",59467.947141492674,50,30000,6.0,45000,"Rosario, Argentina",PENDIENTE,01-22-2026,1425,+54 11 1234-5678,
748,Hertz,agregador_tradicional,MyKeego App,2024,TOYOTA,Eti us,hatchback,grande,MANUAL,gnc,,turismo,$34777,146144.83237803652,ilimitado,,24.0,15000,Barilochee,Alianza Uber,02-16-2025,CABA,sin telefono,info@
749,Avis,alquiler_trabajo, ,2025,RENAULT,Mobi,camioneta,COMPACTO,,DIESEL,tres,n/a,,,ILIMITADO,,1.0,125000,"Mendoza, Argentina",Activo,2025-04-25,0000,0800-KEKO,info@
750,Alamo,renta_tradicional,,2024,Adui,Kangoo,mediano,grande, ,gnc,3,n/a,12828.800836272196,66328.67680411223,50,22000,5.0,125000,Buenos Aires,verificar,08/12/2025,0000,,contacto@keko.com
751,Alamo,carsharing_flota_propia,FastGo App,24,Mercedes,onixs,camioneta, compacto,automatico,n/a,,n/a,-14515.252295710585,78623.22820228896,200,15000000,5.0,"80,000",Rosario,verificar,30/01/2026,1000,11-1234-5678,contacto@keko.com
752,TripWip,carsharing_p2p,app,2025,Ford,Bronco,grande,compacto,cvt,nafta,5,alquiler_tradicional,14540.218446759336,75869.96144520605,50 km,20000,1.0,5000,Barilochee,N/A,2025-06-15 11:08:31.754657,1425,123,keko@keko
753,KITO,alquiler_trabajo,Despegar Autos,2024,chevrolet,gol,compacto,compacto,auto,híbrido,cinco, ,134541.50062130333,702672.1607787751,unlimited,,2.0,140000,"ROSARIO, Argentina",N/A,2025-03-07 11:08:31.743575,0000,0800-KEKO,contacto@keko.com
754,FastGo,agregador_tradicional,Kayak App,2023,Mercedes,GGol,camion,premium,N/A,diesel,,alquiler_tradicional,18273.930069248017,96314.46342664158,ILIMITADO,25000,0.5,"80,000",BuenosAires,Alianza Uber,03/01/2026,0000,11-1234-5678,usuario@gmail.com
865,New Wya,renta_tradicional,MyKeego App,2025,Chevrolet,kicks,grande,premium,,diesel,tres, ,94498.10613357504,392933.27823705814,,30000,0.5,5000,"Barilochee, Argentina",cerró en enero 2025,08/06/2025,C1425,11-1234-5678,N/A
756,New Way,carsharing_p2p,Keko App,,Citroen,UP,PickUp,mediano ,auto,nafta,6,carga,14182.81729207902,58315.750361029684,150,18000,48.0,125000,Mendosa,PENDIENTE,2025-08-14 11:08:31.753847,BS AS,+54 11 1234-5678,info@
757,Rentennials,renta_tradicional,HERTZ 24/7,2025,p eugeot,Kicks,HATCHBACK,mediano ,automatico,gnc,6,uber_trabajo,"214.513,28",1057487.4225308546,50 km,30000,6.0,5000,B.Aires,activo,02/06/2025,C1000,0800-KEKO,info@
758,Despegar,carsharing_flota_propia,Avis App,2023,Honda,gol trend,sedán,COMPACTO,automatica,gas,3, ,"13.550,58",74501.73218155753,ilimitado,15000,48.0,,Mar del Plata,Cerró enero 2025,24/03/2025,BS AS,0800-KEKO,info@
759,Kayak,alquiler_trabajo,MyKeego App,2023-01-01,TOYOTA,cronnos,utilitario,premium,N/A,electrico,2, ,,,-50,50000,12.0,15000,Mendosa,Activo,11-13-2025,1000,11-1234-5678,keko.com
760,nEW wAY,carsharing_flota_propia,,2024,Peugeot,Mobi,furgon, compacto,mecánico,electrico,5,Ub er,173647.15339764924,965853.7706702662,100,25000,24.0,N/D,Mar del Plata, ,2025-09-08,C1425,,info@
761,Rentennials,carsharing_flota_propia,MyKeego App,,nissan,Partner,furgon,mediano ,automatico,,2,Uber,24564.836499563662,102853.46942935178,200,22000,-2.0,N/D,Buenos Aires,cerró en enero 2025,10-18-2025,C1425,0800-KEKO,N/A
762,Rentcars,alquiler_trabajo,TripWip App,2024,Cirtoen,gol,camioneta,premium,dsg,electric,tres,turismo,18358.229474968677,102653.9301805271,150,20000,1.0,15000,Mendoza,verificar,04-28-2025,0000,+54 11 1234-5678,keko@keko
763,Avis,carsharing_flota_propia,FastGo App,2025,Kia,Frontier,PickUp,mediano,cvt,NAFTA,3,carga,24744.01206076467,146382.65869726273,0,,10.0,140000,Rosario,Expansión 2025,03-09-2025,BS AS,123,N/A
764,MyKeego©,,,,Fiatø,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,1000,12345678,N/A
765,Tr ipWip,renta_tradicional,Hertz 24/7,2025,Ford,mOBI,SUV,grande,auto,híbrido,4,carga,12601.835284326728,63188.32077112377,200,20000,0.5,14K,ROSARIO, ,04-15-2025,XXXX,,info@
766,New Way,carsharing_p2p,Hertz 24/7,2024,Nissan,gol,sedán,mediano,auto,híbrido,3, ,85575.5336141241,472077.3371735924,200,20000,2.0,15000,Mendoza,Expansión 2025,12/01/2026,,11-1234-5678,keko.com
767,  Sixt   ,  carsharing_flota_propia  ,,,   peugeot,Renegade    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,CABA,sin telefono,usuario@gmail.com
768,rENTENNIALS,renta_tradicional,MyKeego App,2025,Renault,Palio,camioneta,economico,AUTOMATICO,diesel,0,carga,159886.15233751602,690668.5145183451,200,20000,8.0,45mil,Mendoza,activo,2025-10-03 11:08:31.761156,,,usuario@gmail.com
769,Alamo,renta_tradicional,Alamo Web,2024,TO YOTA,Etios,pickup,COMPACTO,manual,gnc,5,Uber,98396.18859029129,535725.1408087417,9999,,2.0,,Rosario,,2025-07-05 11:08:31.749928,CABA,,contacto@keko.com
1410,FastGo,agregador_tradicional, ,,Fiat,trackers,sedan,compacto,,híbrido,-1,taaxi,25530.492439763428,148611.39022397817,-50,12000,4.0,15000,Mendoza,Activo,14/07/2025,C1000,123,keko.com
771,Hertz,carsharing_flota_propia,TripWip App,2024,Audi,Versa,hatchback,economico,mecánico,n/a,5,mixto,22750.26617382963,119151.00668989404,200,15000,1.0,45000,"Córdoba, Argentina",activo,03/03/2025,XXXX,,usuario@gmail.com
772,iSxt,renta_tradicional,Keko App,2023,Kia,208,moto,premium,N/A,gnc,6,,17667.09600156644,102749.59879107986,0,18000,24.0,5000,Mendoza,Activo,17/04/2025,1425,+54 11 1234-5678,info@
773,Alamo,carsharing_flota_propia,Keko App,2023,Kia,Bronco,furgon,premium,mecánico,electrico,5,uber_trabajo,162743.0286770546,808563.1905676684,0,20000,3.0,80000,Córdoba,dato no confirmado,03-17-2025,1000,123,keko.com
774,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,+54 11 1234-5678,N/A
775,FastGo,renta_tradicional,Kayak App,2025,vw,Frontier,moto,COMPACTO,auto,electric,3,alquiler_tradicional,13422.170180408195,66742.81376734466,,12000000,12.0,14K,Barilochee,CERRÓ,03-02-2025,C1000,12345678,N/A
776,Hertz,agregador_tradicional,KINTO Shaare,2025,Volkswagen,trackers,camioneta,COMPACTO,automatica,híbrido,3,taxi,84832.74919435829,468800.10399782966,200,,1.0,N/D,Cordoba,PENDIENTE,24/04/2025,XXXX,11-1234-5678,N/A
777,Europcar,ALQUILER_TRABAJO,Alamo Web,2024,vw,i10,sedan,premium,dsg,electrico,4,remis,150759.5642416379,711327.1130650969,unlimited,22000000,24.0,,Mendoza, ,2025-10-30 11:08:31.761359,BS AS,0800-KEKO,info@
778,MyKeego,alquiler_trabajo,MyKeego App,2025-01-01,vw,i10,camioneta,COMPACTO,cvt,gas,5,personal,"33.965,97",184306.70186286818,150,18000,2.0,5000,Buenos Aires,cerró en enero 2025,2025-08-05,1425,0800-KEKO,contacto@keko.com
779,eRentas,alquiler_trabajo,KEKO APP,2024,Toyota,dos mil ocho,PickUp,mediano ,mecánico,,cinco,urbano,115431.2331282485,645927.7575192145,cien,25000,12.0,125.000,,PENDIENTE,09/08/2025,1425,sin telefono,usuario@gmail.com
780,Sixt,agregador_tradicional,Alamo Webb,2025,fiat,trackers,furgon,premium, ,electric,5,URABNO,174115.48472573818,747580.1913154215,50 km,20000,-2.0,125.000,GBA,Expansión 2025,28/01/2026,C1000,,keko@keko
781,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,,info@
4370,Retncars,agregador_tradicional,Hertz 24/7,2023,nissan,Renegade,sedan,economico,automatico,n/a,2, ,21711.013275731468,112178.77362679756,ILIMITADO,15000,10.0,"80,000",, ,03/06/2025,CABA,+54 11 1234-5678,
783,Cactus Rent,carsharing_p2p,Rentennials App,2024,Kia,cronnos,hatchback,economico,dsg,,cinco,n/a,82616.63751980195,456518.50104058895,200,20000,6.0,N/D,,verificar,2025-07-25 11:08:31.740423,1425,,
784,Europcar,renta_tradicional,Rentennials App,2025,Toyota,Fox,furgon,economico,auto,NAFTA,4,,174274.95763154735,1041342.6894223501,150,12000,0.5,,Rosario,Cerró enero 2025,11-24-2025,CABA,sin telefono,info@
785,Sixt,renta_tradicional,MyKeego App,,nissan,Tracker,furgon,compacto,,DIESEL,,Uber,16940.362346655464,100933.70946384102,150,,5.0,125000,BS AS,Activo,2025-12-18,BS AS,12345678,usuario@gmail.com
1408,MyKeego,carsharing_p2p,Kayak App,2024,chev,Suburban,HATCHBACK,premium,auto,electric,-1,turismo,13168.362610063496,72768995.6417671,unlimited,$12000 USD,0.5,45mil,CABA,N/A,14/01/2026,,12345678,contacto@keko.com
787,DeRentas,alquiler_trabajo,Rentcars App,2023,FIAT,Track er,MEDIANO,compacto,automatica,híbrido,5,,120775.09281867441,509577.86510923266,,18000,2.0,125000,GBA,,12-29-2025,C1425,123,contacto@keko.com
3785,Keko,CARSHARING_P2P,NA,2025,nissan,Fox,suv, compacto,,gas,99,taxi,8873.347053221223,42068194.82546626,50 km,22000,4.0,5000,BS AS,,10-09-2025,1000,0800-KEKO,usuario@gmail.com
789,Kayak,alquiler_trabajo,N/A,2025,Mercedes,Maverick,grande,mediano ,AUTOMATICO,hibrido,cinco,ALQUILER_TRADICIONAL,13153.156185974149,71585.85969078391,cien,30000000,,5000,Mar del Plata,N/A,2025-10-03 11:08:31.755507,BS AS,sin telefono,usuario@gmail.com
790,FastGo,alquiler_trabajo,kinto share,2024,TOYOTA,Corolla,compacto,premium,Mecanica,electrico,4,turismo,66564.36151936038,394034.42250686884,100,15000000,10.0,140000, ,Expansión 2025,02-14-2025,1000,0800-KEKO,keko@keko
791,cactus rent,carsharing_p2p,Hertz 24/7,25,Renault,Kangoo,hatchback,compacto,automatica,NAFTA,,remis,14547.222893587843,74282.50538492805,cien,12000000,-2.0,140000,Cordoba,verificar,06-27-2025,,123,
792,Cactus Rent,alquiler_trabajo,Localiza Mobile,2023,nissan,Toro,utilitario, compacto,manual,diesel,5, ,171548.75012921076,892945.4775038064,cien,22000,48.0,,,Activo,2026-02-04 11:08:31.753778,C1425,sin telefono,usuario@gmail.com
9066,Keko,carsharing_p2p,,2019,Toyota,Cronos,,,,,1,,100000,20000,,,25,,,INCONSISTENTE,,0000,+54 11 1234-5678,contacto@keko.com
794,Despegar,carsharing_flota_propia,Alamo Web,2023,TOYOTA,cronnos,PickUp,COMPACTO, ,NAFTA,2,mixto,17783.511309993573,98897.24377851449,unlimited,20000,8.0,80000,ROSARIO,ACTIVO,2025-11-20,1425,12345678,info@
795,Retncars,agregador_tradicional,Hertz 24/7,2023,nissan,Renegade,sedan,economico,automatico,n/a,2, ,21711.013275731468,112178.77362679756,ILIMITADO,15000,10.0,"80,000",, ,03/06/2025,CABA,123,
796,Rentennials,carsharing_flota_propia,,2023,Renualt,MOBI,camion, compacto,MANUAL,,cinco,Uber,$9712,49484.61836959193,150,25000000,0.5,125.000,BS AS,Expansión 2025,11/01/2026,0000,11-1234-5678,info@
797,Hertz,agregador_tradicional,MyKeego App,2024,TOYOTA,Eti us,hatchback,grande,MANUAL,gnc,,turismo,$34777,146144.83237803652,ilimitado,,24.0,15000,Barilochee,Alianza Uber,02-16-2025,XXXX,+54 11 1234-5678,contacto@keko.com
798,Alamo,carsharing_p2p,Alamo Web,2025,Volkswagen,Sububan,CAMION,economico,Mecanica,,5,URBANO,14092.608708512418,74449.07439985989,100,50000,5.0,125.000,GBA,cerró en enero 2025,2025-07-25 11:08:31.743976,C1000,12345678,keko@keko
799,Hertz,carsharing_p2p,Avis App,2023,Hyundai,Tracker,sedán,mediano,automatico,n/a,3,alquiler_tradicional,17448.743702087595,97489.25026847744,50,25000,-2.0,125000,"GBA, Argentina",N/A,20/08/2025,1000,12345678,N/A
800,KINTO,carsharing_p2p,Alamo Web,2025,Kia,Onix,auto,grande,automatica,nafta,cinco,carga,"17.140,56",94738.24321484487,0,30000,8.0,,CABA,ACTIVO,2025-07-29 11:08:31.743304,0000,12345678,keko@keko
801,DeRentas,renta_tradicional,Avis Ap,2023,FIAT,Etios,camioneta,grande,manual,diesel,4, ,120642.51604674695,528183.8237151782,9999,25000,2.0,45mil,,Activo,2025-08-02 11:08:31.759132,CABA,+54 11 1234-5678,info@
802,Kayak,alquiler_trabajo,TripWip App,2024,FIAT,kangoo,sedan,grande,automatico,diesel,,URBANO,16641.250090811514,92163.45538824343,50 km,12000,5.0,15000,Mendosa,Activo,2026-01-08,0000,+54 11 1234-5678,contacto@keko.com
803,New Way,renta_tradicional,Rentcars App,2025,Audi,KKangoo,SUV,COMPACTO,,híbrido,cinco,URBANO,87963.31170639952,515725.9883738444,50 km,20000,,125.000," , Argentina",cerró en enero 2025,2025-12-23 11:08:31.748757,CABA,123,info@
804,Kayak,alquiler_trabajo,Rentennials App,2025-01-01,Honda,Palio,UTILITARIO,economico,auto,n/a,2,uber_trabajo,20921.18484869364,111622.79984777683,150,,100.0,5000,BS AS,N/A,2025-10-19,1000,11-1234-5678,
805,Cactus Rent,agregador_tradicional,app,2024,BMW,Siena,sedán,premium,Mecanica,n/a,3,mixto,80013.6939498926,325601789.5001764,150,,5.0,,BS AS,,28/08/2025,BS AS,+54 11 1234-5678,info@
806,KINTO,carsharing_flota_propia,Keko App,2024,VW,Tracker,pickup,economico,AUTOMATICO,electrico,5,alquiler_tradicional,$25853,120325.19449599485,0,,0.5,45mil,Barilochee,Expansión 2025,2026-01-15,CABA,11-1234-5678,keko.com
807,Budget,alquiler_trabajo,Avis App,,BM W,Palio,mediano,grande,AUTOMATICO,n/a,cinco,uber_trabaj,121435.81876893638,584832.6413980464,9999,,10.0,N/D,BS AS,N/A,07-08-2025,CABA,123,keko@keko
808,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,sin telefono,keko@keko
809,Keko,agregador_tradicional,APLICACION,2025,Ciroen,Tracker,furgon,mediano,MANUAL,nafta,3,n/a,-126574.02569182422,739249.6595313695,cien,,-2.0,"80,000",Córdoba,,2025-07-07 11:08:31.742564,C1425,,keko@keko
810,Sixt,carsharing_flota_propia,N/A,2025,fiat,DOS MIL OCHO,suv,mediano ,AUTOMATICO,n/a,-1, ,125818.22845622382,676340.0986498909,,50000,5.0,"80,000",Barilochee,PENDIENTE,2025-04-29 11:08:31.744278,BS AS,sin telefono,usuario@gmail.com
811,Rentcars,alquiler_trabajo,web site,2024,fiat,trackkers,compacto,compacto,,nafta,4,Uber,84100.93851812126,494317.4384967964,150,22000,4.0,"80,000",Cordoba,activo,07/03/2025,BS AS,123,contacto@keko.com
812,MyKeego,agregador_tradicional,Rentcars App,2024,peugeot,Renegade,camion,premium,N/A,gas,-1,taxi,160022.05375252847,740054.0905839561,ilimitado,,1.0,5000,Mendoza,ACTIVO,2025-04-05,1425,0800-KEKO,keko.com
813,DeRentas,carsharing_flota_propia,Rentennials App,2025,peugoet,Gol Trend,Furgon,premium,manual,electrico,tres,Uber,95631.46533370485,530208.5470139221,ILIMITADO,12000,48.0,125.000,Cordoba,Alianza Uber,22/06/2025,0000,11-1234-5678,
